"","location","scale","shape","freedom","realized","DATE","pit"
"1",4.87653715706786,1.06745672020315,-0.266696668888975,2,2.65,1993-10-01,0.111875673540373
"2",5.77279547325502,1.18536825982756,-1.07455098935684,2,3.45,1994-01-01,0.170993233388032
"3",5.34220242540418,1.06642057837131,-0.560597952573197,2,4.25,1994-04-01,0.310054977957678
"4",5.3883674391443,1.05386284503276,-0.588895685014391,2,4.35,1994-07-01,0.324497064046926
"5",4.09087594195107,0.923041599670302,0.41363852689718,2,4.15,1994-10-01,0.398048926917704
"6",4.07576191501078,0.947503622556665,0.323493247187701,2,3.5,1995-01-01,0.218982186357015
"7",3.65422215575704,1.03205791651188,0.571482772876746,2,2.45,1995-04-01,0.0871954142570791
"8",3.99507803044858,0.988103774176183,0.163263003033642,2,2.725,1995-07-01,0.135605538834491
"9",3.51023669662367,1.06807098716805,0.459418890206825,2,2.3,1995-10-01,0.105953570692732
"10",3.80157306958625,1.03532946621434,0.116449673730206,2,2.625,1996-01-01,0.164421370965683
"11",3.88471756986978,1.01540285003761,0.127090745741172,2,4.075,1996-04-01,0.526139848910954
"12",3.41787083690829,1.02388194224971,0.497146762825446,2,4.125,1996-07-01,0.60255709505394
"13",3.57210806994134,0.953238042054227,0.330055396655241,2,4.475,1996-10-01,0.708937924536398
"14",3.51434547609614,0.957733193283162,0.360677512584466,2,4.575,1997-01-01,0.741030945662601
"15",2.52435743615266,1.77237729687617,2.35219399157094,5,4.325,1997-04-01,0.647330527276401
"16",3.45949501963297,0.95600243322556,0.430657064324877,2,4.7,1997-07-01,0.769566879024755
"17",3.37066366238605,0.942922145074897,0.533301824698215,2,4.4,1997-10-01,0.71084197170371
"18",3.6115418441262,0.918498145286394,0.257005538035018,2,4.625,1998-01-01,0.758194575052938
"19",2.65602455659348,1.45146717422751,2.49605260092826,3,4.05,1998-04-01,0.598689777549744
"20",2.79963701969433,1.36009667884827,1.64730825563834,3,4.075,1998-07-01,0.60267530282284
"21",3.24349225476333,0.967800411813223,0.481234896066696,2,4.975,1998-10-01,0.839630207715635
"22",3.00847334489587,1.25792007131376,1.01567773225255,3,4.775,1999-01-01,0.769772460568032
"23",3.51043181437815,0.911607059139292,0.485716890684393,2,4.625,1999-04-01,0.747111337747189
"24",3.13552648059102,1.03186786613019,0.777450858359378,2,4.575,1999-07-01,0.752488460293256
"25",2.036491487864,1.756325704271,1.98386643910041,3,4.675,1999-10-01,0.774185713588228
"26",3.18137307795652,1.0269617308633,0.428858197027015,2,4.175,2000-01-01,0.696069726599688
"27",3.41071236333203,1.10751468346144,0.318296058005851,3,5.3,2000-04-01,0.872070246295415
"28",2.75822568365123,1.41274843356282,0.859690980916518,4,4.15,2000-07-01,0.674206918953019
"29",2.48325334131554,1.57682181426891,1.54431749570371,4,2.95,2000-10-01,0.312272596246037
"30",3.60295571300761,1.17776322515854,-0.155649124385232,3,2.375,2001-01-01,0.217687622497727
"31",2.63363368516811,1.39411075977897,1.24332690943878,3,0.95,2001-04-01,0.0226613340926694
"32",3.90848781528324,1.37408180041527,-0.438839122054721,4,0.5,2001-07-01,0.0531409386501078
"33",3.44171614543546,1.18805013264974,0.0206246087461613,3,0.2,2001-10-01,0.0350024979093179
"34",3.90342049270431,1.27638375873633,-0.555003546894287,3,1.4,2002-01-01,0.115762709076078
"35",3.90594913495205,1.12663778105233,-0.269609430165132,3,1.425,2002-04-01,0.0768590102912656
"36",4.17161206375338,1.21941104617205,-0.773427103992752,3,2.25,2002-07-01,0.182895701427394
"37",3.77837972597513,1.16230728936794,-0.277825000826231,3,2.05,2002-10-01,0.153947174521375
"38",3.7870042594128,1.06781597925641,-0.0443677358730083,3,1.65,2003-01-01,0.0735294534890761
"39",4.10708266204734,1.03803537218109,-0.361935337964527,3,2.05,2003-04-01,0.101341732481476
"40",3.67512682407769,1.23178024119812,-0.139935262325125,4,3.275,2003-07-01,0.422787867776061
"41",3.80420172105099,1.28457207645409,-0.375778893808328,4,4.4,2003-10-01,0.769112521037281
"42",3.66050784014392,1.2582772510914,-0.104869551061861,5,4.45,2004-01-01,0.74854679292308
"43",3.7872624268867,1.14868399862649,0.0461733407729546,6,4.25,2004-04-01,0.635930877601217
"44",3.5592985350491,1.12160224175475,0.543718145745055,4,3.45,2004-07-01,0.305826748179774
"45",3.62642500351237,1.16800531223477,0.291242124429403,6,3.125,2004-10-01,0.259166404673744
"46",4.47781586227145,1.17944997038653,-0.707210832449267,5,3.625,2005-01-01,0.398682163198619
"47",4.23531373248539,1.13019777346395,-0.396786342974836,5,3.4,2005-04-01,0.338181632834473
"48",4.13585480443704,0.951438367084798,-0.217880600297781,3,3.325,2005-07-01,0.277460117832113
"49",4.06427891783174,1.10007220076836,-0.198387851518985,5,3.025,2005-10-01,0.235230207220626
"50",3.95372880094241,1.08113516370853,-0.0217704664723746,5,3.175,2006-01-01,0.2572148847527
"51",3.30179287902103,1.2395208800167,0.448164279841992,10,2.95,2006-04-01,0.262659255832217
"52",3.423390365145,1.10212643795467,0.482365872369875,5,2.2,2006-07-01,0.0791209592053386
"53",3.21620673361752,1.24312942554265,0.531108404388863,8,2.425,2006-10-01,0.145699694646894
"54",2.71305958501414,1.61268844373573,2.0747377961116,12,1.25,2007-01-01,0.0045466111425249
"55",3.79243608112673,1.1181321732254,-0.100091323044787,7,1.725,2007-04-01,0.0613248652968772
"56",4.05616001386402,1.20780437811513,-0.451964007807225,7,2.3,2007-07-01,0.145626342917439
"57",2.71617731026596,1.60970943650895,1.5611493922305,28,1.85,2007-10-01,0.0416156886063796
