"","location","scale","shape","freedom","DATE"
"1",0.360718430886996,3.87337096490871,10.7493566375447,30,1974-01-01
"2",0.0109692641301716,3.29509347272508,1.54700435354816,7,1974-04-01
"3",0.482274777101753,2.15746757100511,0.211233262950785,2,1974-07-01
"4",-0.714315297443044,3.49756708327251,1.09423187095997,4,1974-10-01
"5",1.54487515697181,1.59594941251507,-0.0241788017943873,2,1975-01-01
"6",-1.33400261161062,3.60602401434967,0.720540085836089,3,1975-04-01
"7",-2.49691857063464,3.72008505156954,0.388818260501397,2,1975-07-01
"8",-0.523161039027863,2.70651089775841,0.335112602442369,2,1975-10-01
"9",1.23695153723256,1.73609710224568,-0.0368468524604884,2,1976-01-01
"10",2.02384288695092,1.91116951229282,0.828698012341506,30,1976-04-01
"11",2.10166963002491,2.08528562061145,2.26554804233902,30,1976-07-01
"12",1.6690039804075,2.32591522238951,1.79817483552387,30,1976-10-01
"13",2.63144004707492,1.88677716610931,30,30,1977-01-01
"14",4.06563966317832,1.42372294110112,-0.869732967488695,30,1977-04-01
"15",4.33885968027035,1.57448860245982,-1.74793085811705,30,1977-07-01
"16",4.17628422197253,1.43563194769725,-1.07043815190874,30,1977-10-01
"17",3.74116214260284,1.08944930065,-0.146724038802035,30,1978-01-01
"18",2.12453894398596,2.1514479451679,7.32014939728565,30,1978-04-01
"19",1.92074027546952,2.26819938427685,2.99574236732584,30,1978-07-01
"20",3.03810725130591,1.63569433414303,-0.380000496852877,6,1978-10-01
"21",2.44440736444507,1.73431022832614,0.151150857651523,10,1979-01-01
"22",1.5022793848532,3.77844451567255,30,30,1979-04-01
"23",0.407718864097707,3.07423225869909,1.57444957022155,11,1979-07-01
"24",-0.696981057846889,3.7151640939124,1.52187647900479,5,1979-10-01
"25",0.971913896712558,2.3370293398217,0.499105934844395,4,1980-01-01
"26",1.43278948723573,2.07999596355725,0.351767382748831,4,1980-04-01
"27",-0.014390976418865,2.99753169383454,0.906096431954198,4,1980-07-01
"28",-0.65821200717646,3.19291275735615,0.650517798048019,3,1980-10-01
"29",-0.746850528231818,3.25468988505493,0.679305601607493,3,1981-01-01
"30",-0.982390655232997,2.82572984321812,0.149654513716383,2,1981-04-01
"31",1.14655387144411,2.12802933831619,0.270213004307194,3,1981-07-01
"32",-1.78366107718751,4.63870041939297,1.94666278329561,5,1981-10-01
"33",-2.05187488354969,5.05127214006912,2.41403386170993,6,1982-01-01
"34",-0.282214511300809,2.54872883992381,0.263800430628715,2,1982-04-01
"35",-1.98349461223686,4.14629391619821,0.995447897137232,3,1982-07-01
"36",-0.372508828589703,2.56335851158698,0.206717091999573,2,1982-10-01
"37",0.114863319961689,2.28076349780521,0.0713839555499028,2,1983-01-01
"38",-0.826897272219965,3.33072832121751,0.74728414243207,3,1983-04-01
"39",-0.823313329324297,2.87337282235933,0.365032419488019,2,1983-07-01
"40",0.319418944632211,2.59974958184823,0.488839393753167,3,1983-10-01
"41",0.882528026976199,2.94118903713072,2.11168118026977,30,1984-01-01
"42",1.35853236216829,2.94296711484904,16.8740315307101,30,1984-04-01
"43",1.27618172273937,2.87400044779039,4.57846621876433,30,1984-07-01
"44",1.05005250097629,3.1044358092171,5.35314375159254,30,1984-10-01
"45",1.32559836998142,2.84179662255604,4.88795724673497,30,1985-01-01
"46",0.0156807114411031,3.84003661358229,3.36433415979072,30,1985-04-01
"47",0.37315802087904,3.02622499554737,1.42745121310672,8,1985-07-01
"48",1.33492122803763,2.41070546819066,1.24468295502071,30,1985-10-01
"49",2.17843549715218,1.83563953538133,0.971514393371034,30,1986-01-01
"50",2.29724854517494,1.74481596978762,0.808234615114182,30,1986-04-01
"51",1.72134657394607,2.35893680085312,2.23497437905577,30,1986-07-01
"52",2.08115861705606,1.87211027875947,0.767234493293816,30,1986-10-01
"53",1.84709676410239,2.06479766211681,1.12266545898979,30,1987-01-01
"54",3.61037073728335,1.69149126812268,-0.577754410453904,30,1987-04-01
"55",2.0080417667153,1.96332761149595,1.10990528268777,30,1987-07-01
"56",3.605070486172,1.64470925496648,-0.541075315189692,30,1987-10-01
"57",2.6799197679097,1.57131616322013,0.308320754053589,30,1988-01-01
"58",0.677122477365641,3.04380598571542,1.94557042350319,30,1988-04-01
"59",1.18545275909197,2.56207735243176,1.45110051126589,30,1988-07-01
"60",-0.280637289306378,4.04593024798927,3.16078064612458,30,1988-10-01
"61",1.40056490361924,2.21814713400936,0.77402088091822,8,1989-01-01
"62",0.841238216264107,2.98391165333752,2.16942779110778,30,1989-04-01
"63",1.36645886869777,2.22258804524545,0.750240580599022,7,1989-07-01
"64",0.919961803229841,2.91991804520481,2.13601597227617,30,1989-10-01
"65",0.586059377176467,3.07213962904652,1.82782618663787,30,1990-01-01
"66",0.850263448251272,2.65118113345559,1.18035066747268,9,1990-04-01
"67",1.05968046826734,2.54783930290482,1.19564903035279,14,1990-07-01
"68",2.18572788042994,1.79400459617795,0.182305661849908,6,1990-10-01
"69",1.14784497235323,2.65691085489785,1.70610329040029,30,1991-01-01
"70",2.14557376210229,1.821615117483,0.33752785278241,9,1991-04-01
"71",2.47913504990636,1.69316426512974,-0.0551931148778253,5,1991-07-01
"72",1.93073031122657,1.40676218333118,-0.133181824549412,2,1991-10-01
"73",2.38402651299264,1.55518568557331,-0.203095378183251,3,1992-01-01
"74",1.9357614723797,1.97016257087644,0.883206252159559,30,1992-04-01
"75",3.809261780778,1.69928069158736,-0.770164352510952,30,1992-07-01
"76",3.99516489456399,1.71320714729973,-1.01611007276786,30,1992-10-01
