"","location","scale","shape","freedom","realized","DATE","pit"
"36",2.45663904140778,1.54813239367057,0.151489349264418,2,1.1,2001-10-01,0.202132982197916
"37",2.53431545432419,2.10395248679426,0.316212205037722,4,3.7,2002-01-01,0.611770470296074
"38",2.66178203475366,2.55491596227056,0.761378786369446,16,2.2,2002-04-01,0.226196979352874
"39",2.70815545947274,1.93372120365021,0.652857560878978,4,2,2002-07-01,0.195445985465614
"40",1.48670888627022,2.80257289578,1.32337509194268,9,0.3,2002-10-01,0.0816567589340044
"41",1.42218177544574,2.27968663302074,0.995305601787498,4,2.1,2003-01-01,0.373651358434834
"42",2.39010190188015,2.34246660149816,0.663446131683259,30,3.8,2003-04-01,0.571988682576983
"43",3.24770956770521,1.97605090461875,0.5934300988649,7,6.9,2003-07-01,0.90863466899183
"44",3.62702274189241,2.58711891043436,0.921961551362496,30,4.8,2003-10-01,0.464299332614387
"45",3.18555941741776,2.2986081903829,0.855426108317016,13,2.3,2004-01-01,0.147064411113347
"46",3.44630695554405,1.56272887783623,0.269755867074162,4,3,2004-04-01,0.314209176380821
"47",3.34867654282726,1.73700134737004,0.415626549170502,5,3.7,2004-07-01,0.453438545266989
"48",3.34293716331426,1.88280130208417,0.524592810053201,6,3.5,2004-10-01,0.378679544465338
"49",3.30906491467309,1.68109741193354,0.496840054305875,4,4.3,2005-01-01,0.583639402385665
"50",3.60700797762485,1.69041578272458,0.457693220375226,4,2.1,2005-04-01,0.118460604113463
"51",1.78498339578231,2.3916339816441,1.95013572199384,10,3.4,2005-07-01,0.501204533057536
"52",2.04211370404978,2.57976838371088,1.95459291092823,19,2.3,2005-10-01,0.192907236783268
"53",1.68616440801004,2.57531231970194,2.14920933418064,21,4.9,2006-01-01,0.774667798525483
"54",2.37062562259063,2.75510093066339,1.99563458328095,30,1.2,2006-04-01,0.0363380301349451
"55",2.44068019478638,1.70477515572117,0.668801632415418,5,0.4,2006-07-01,0.0493445196302815
"56",2.36665153352949,1.54563160057227,0.520451968748561,4,3.2,2006-10-01,0.559553042840967
"57",2.57078401952855,2.05317012974711,1.01272471452379,7,0.2,2007-01-01,0.0239361633317584
