"","location","scale","shape","freedom","DATE"
"1",1.86423445856381,2.80688204478586,0.78721045352248,1,1973-04-01
"2",1.13026489969373,2.59860283655665,0.420616033205789,1,1973-07-01
"3",-0.0614508786513856,2.52470390323667,0.0875756416332665,1,1973-10-01
"4",-0.122325832184154,3.25251437504233,0.426553573669525,1,1974-01-01
"5",1.26955039540806,1.6051253264988,-0.258638838351531,1,1974-04-01
"6",-1.36693800856311,3.68265069346829,0.34919150816208,1,1974-07-01
"7",-3.7064229347146,4.51138297195975,0.258146416835996,1,1974-10-01
"8",-1.31702725680561,3.34172717706755,0.224373891248825,1,1975-01-01
"9",0.920731982884094,1.6515347954915,-0.339123285846375,1,1975-04-01
"10",2.06592547472127,2.14416316832716,0.590917350373736,3,1975-07-01
"11",2.07221770343901,2.52025602887906,1.47996830010551,2,1975-10-01
"12",1.7847327200627,2.51693368114045,1.0787031084733,2,1976-01-01
"13",2.40249625388607,2.76250279814745,3.97590124759003,2,1976-04-01
"14",3.51354498921888,1.67349701606181,-0.0563492888734527,30,1976-07-01
"15",4.78776056382587,2.12423882659293,-2.87967563557818,30,1976-10-01
"16",4.37573660150899,1.83807562027433,-0.811643867549947,30,1977-01-01
"17",2.13521483433075,2.57586200642609,2.15417303470537,30,1977-04-01
"18",2.13903998743219,2.70298112445497,2.20329264228012,2,1977-07-01
"19",1.87963570477088,2.73346653843944,1.73244151365347,2,1977-10-01
"20",3.62974935421685,2.12347480596161,-1.15942563478871,4,1978-01-01
"21",2.49400993973436,1.81427299670195,0.0131023571545247,2,1978-04-01
"22",2.09019379120055,3.39843351584326,1.37829437165944,1,1978-07-01
"23",1.64011102891987,2.22578287973219,0.351628287390058,1,1978-10-01
"24",0.260019451938207,3.22070217890397,0.502255153284178,1,1979-01-01
"25",1.17446940134096,2.13431142798,0.159882935474495,1,1979-04-01
"26",1.52083075504297,1.89342279905527,0.0915826717541279,1,1979-07-01
"27",0.466511659959153,2.79804085999024,0.352196460341995,1,1979-10-01
"28",-0.693343047281567,3.26990404455186,0.313456848878803,1,1980-01-01
"29",-0.772450178180109,3.35154747252096,0.33183529463286,1,1980-04-01
"30",-1.73992653407002,2.86751111591876,-0.0765881638882062,1,1980-07-01
"31",1.00856830966097,2.07176644931599,0.0721442579530141,1,1980-10-01
"32",-0.658997533677202,4.01015162547255,0.617363331123845,1,1981-01-01
"33",-0.670929009632842,4.12100312599541,0.658274819241229,1,1981-04-01
"34",-0.988646765294753,2.9962976577288,0.13486784573271,1,1981-07-01
"35",-1.94941023750244,4.44452303706502,0.511787076651906,1,1981-10-01
"36",-1.06144407823876,2.84372358670419,0.0459581288272071,1,1982-01-01
"37",-0.420229397538789,2.2428054005398,-0.18395880065757,1,1982-04-01
"38",-0.826531298038015,3.48754341756867,0.376385780195176,1,1982-07-01
"39",-1.69333779856386,3.5889244311753,0.255474399954292,1,1982-10-01
"40",0.252666371942974,2.63726632685373,0.220239208203227,1,1983-01-01
"41",2.2263115351131,2.02644325911909,0.412326484288586,1,1983-04-01
"42",2.69407713304306,2.22038477184925,0.746782929300818,1,1983-07-01
"43",2.62846862020524,2.1096263047758,0.630683979242727,1,1983-10-01
"44",2.45274853980424,2.26039929701992,0.66488398060187,1,1984-01-01
"45",2.67247914794046,2.09493717193444,0.639262932025587,1,1984-04-01
"46",1.6132527472093,2.61059892789948,0.574024513964659,1,1984-07-01
"47",1.47124433193487,2.32635907840262,0.362683778684545,1,1984-10-01
"48",1.82473871800138,2.24695588147785,0.534449915681891,2,1985-01-01
"49",2.0045370791936,2.26320803310879,0.89329346541378,3,1985-04-01
"50",2.17929164779605,2.11972289797102,0.730032843001179,3,1985-07-01
"51",1.73089052574726,2.68443385282745,1.37519016397513,2,1985-10-01
"52",2.14291680888343,2.09408012094099,0.535471652706762,3,1986-01-01
"53",2.19325187509503,2.07199157569288,0.570798443062445,2,1986-04-01
"54",3.38233978924425,1.90533329666183,-0.335321250382541,7,1986-07-01
"55",2.29198647058284,2.03694274683562,0.613471539899163,2,1986-10-01
"56",3.30182563294047,1.89657706261092,-0.23333590394051,9,1987-01-01
"57",2.27944820478513,2.04540758344811,0.524721854465455,5,1987-04-01
"58",2.05893779309394,2.04545763724309,0.367720723734186,1,1987-07-01
"59",1.5978107329719,2.4281100287718,0.68295574262275,2,1987-10-01
"60",1.38092057227678,2.70288115169961,0.551901640754332,1,1988-01-01
"61",1.53363286784692,2.35730427614462,0.435428590111564,2,1988-04-01
"62",2.19997490803673,2.05365978142,0.421892561912051,1,1988-07-01
"63",1.98943878316315,1.82177746275105,0.184955985155292,1,1988-10-01
"64",2.25625248698331,2.02013485628155,0.41858064212238,1,1989-01-01
"65",1.97958779853085,2.03509346713533,0.334378500112367,1,1989-04-01
"66",1.83676571665307,2.01643728929637,0.275916774777139,1,1989-07-01
"67",1.40086029635349,2.48673941916453,0.587753972250539,2,1989-10-01
"68",2.21141824162288,1.95148047977628,0.017660231991774,2,1990-01-01
"69",1.42307201625839,2.6242732673884,0.889307638219858,2,1990-04-01
"70",2.27921678428636,1.92188840045468,0.120082426521313,2,1990-07-01
"71",2.52950560464911,1.82268433775093,-0.249144456968246,2,1990-10-01
"72",2.598815360596,1.99742514084783,-1.44611934616574,2,1991-01-01
"73",2.80992888518833,1.82895487566046,-0.987227768842931,2,1991-04-01
"74",2.35076191791851,1.93248938053512,0.38345392183533,2,1991-07-01
"75",4.23609675752753,2.27176329759512,-1.06962818472437,30,1991-10-01
"76",4.48211840308625,2.32588393639008,-1.53528768302346,30,1992-01-01
