"","location","scale","shape","freedom","realized","DATE","pit"
"57",5.18487982838386,2.51112998802531,-1.12315007100295,3,0.2,2007-01-01,0.132187357192535
"58",4.04982652294448,2.02748419722301,-0.899736508340581,2,3.1,2007-04-01,0.548388620684331
"59",5.15149658884928,2.5145496552862,-1.1237790739533,3,2.7,2007-07-01,0.360722081033225
"60",5.11417855703198,2.55687084076959,-1.1801710401047,3,1.4,2007-10-01,0.225168890017363
"61",4.96919579127604,2.6915155577336,-1.35990909354849,3,-2.7,2008-01-01,0.0629123585743769
"62",2.07461566916414,0.902983648120897,-0.362709853006293,1,2,2008-04-01,0.584121559408841
"63",4.17378910057586,1.89626912528016,-0.704018202029028,2,-1.9,2008-07-01,0.0712464538686074
"64",3.29352635148481,2.07864568355459,-0.884391549614307,2,-8.2,2008-10-01,0.0276196803385641
"65",0.300271388944893,1.00051582519891,-0.383843499890145,1,-5.4,2009-01-01,0.0750388856673288
"66",0.701945390299332,1.95699247250146,-0.659786499285876,2,-0.5,2009-04-01,0.453884303385904
"67",3.31623770291608,1.93650308894774,-0.960699962766419,2,1.3,2009-07-01,0.349474798414131
"68",3.59569254101036,1.82193455253903,-0.743897287618504,2,3.9,2009-10-01,0.758981112998503
"69",5.74827188265857,3.12809106795879,-1.74809935030163,5,1.7,2010-01-01,0.247467867232324
"70",4.39721203960079,2.47389321644704,-1.22094731928983,3,3.9,2010-04-01,0.700689211553066
"71",5.74827188265857,3.12809106795865,-1.74809935030231,5,2.7,2010-07-01,0.363482306358027
"72",4.68961323192769,2.42888081477844,-1.14444764800839,3,2.5,2010-10-01,0.388823113839063
"73",4.65802254994573,2.44211416165516,-1.17899532810775,3,-1.5,2011-01-01,0.081613475821104
"74",2.71937400473422,1.89331716108622,-0.867072418881763,2,2.9,2011-04-01,0.759780145031335
"75",4.73424872791061,2.41589096846944,-1.12160725765193,3,0.8,2011-07-01,0.187188553821167
"76",3.42176357505634,1.83269194962595,-0.7575710872002,2,4.6,2011-10-01,0.873270065813863
"77",6.6921737012088,3.98773866944725,-2.89394504482586,13,2.7,2012-01-01,0.334607096225954
"78",4.69405936304694,2.43020169150179,-1.1470387908943,3,1.9,2012-04-01,0.304362279583114
"79",4.53019113266798,2.48746921692221,-1.25141185266988,3,0.5,2012-07-01,0.191883660881623
"80",3.49868489291623,1.86916115093641,-0.841362173536069,2,0.1,2012-10-01,0.180666446135643
"81",3.6802222606425,2.51774814349969,-1.15025368224731,3,2.8,2013-01-01,0.626228681166889
"82",4.6857098796219,2.41579388384048,-1.11689758674887,3,0.8,2013-04-01,0.190832192584572
"83",3.67528042106188,2.4228463343023,-0.993169966543077,3,3.1,2013-07-01,0.654071207991734
"84",5.35056684563872,3.28404504447558,-1.69564679824815,6,4,2013-10-01,0.636877393276711
"85",6.16141594446388,3.9076484762512,-2.35957209310591,14,-1.2,2014-01-01,0.0805101756999139
"86",2.3525173727254,1.85163209967388,-0.649305622142558,2,4,2014-04-01,0.893141795854237
"87",5.83919406020229,3.56396056776424,-1.9042581458151,9,5,2014-07-01,0.739440836883748
"88",6.10442366132175,3.59315639446202,-1.80881648373941,12,2.3,2014-10-01,0.306278320642726
"89",4.35894497813072,2.32399248902836,-1.01070511864987,3,2,2015-01-01,0.33939057373155
"90",4.30264829284812,2.34466696072455,-1.04789289308996,3,2.6,2015-04-01,0.45000480994993
"91",4.41454417536004,2.30340260105533,-0.974047008129214,3,2,2015-07-01,0.325888397983846
"92",4.31651048487272,2.34734515164724,-1.05661800193585,3,0.9,2015-10-01,0.220318251528406
